Slice,Distance,BandArea,BandMedian
363,8.0,2178,96.0
363,10.0,1682,102.0
363,12.0,1277,111.0
363,14.0,831,114.0
363,16.0,492,117.0
363,18.0,229,133.0
363,20.0,114,138.0
364,2.0,2639,68.0
364,4.0,2706,85.0
364,6.0,2281,99.0
364,8.0,2133,105.0
364,10.0,1761,106.0
364,12.0,1408,115.0
364,14.0,979,121.0
364,16.0,589,124.0
364,18.0,325,135.0
364,20.0,136,139.0
364,22.0,84,153.0
365,2.0,1548,76.0
365,4.0,1580,95.0
365,6.0,1337,110.0
365,8.0,1369,121.0
365,10.0,1165,125.0
365,12.0,925,134.0
365,14.0,646,138.0
365,16.0,349,134.0
365,18.0,222,138.0
365,20.0,141,146.0
365,22.0,84,177.5
366,2.0,1500,74.0
366,4.0,1535,94.0
366,6.0,1401,105.0
366,8.0,1388,117.0
366,10.0,1161,124.0
366,12.0,941,131.0
366,14.0,617,133.0
366,16.0,362,128.0
366,18.0,230,136.0
366,20.0,141,153.0
366,22.0,110,160.0
366,24.0,57,155.0
367,2.0,1499,73.0
367,4.0,1454,92.0
367,6.0,1253,105.0
367,8.0,1258,111.5
367,10.0,1038,121.0
367,12.0,935,125.0
367,14.0,763,124.0
367,16.0,556,129.0
367,18.0,414,132.0
367,20.0,256,141.5
368,2.0,1361,75.0
368,4.0,1428,93.0
368,6.0,1310,106.0
368,8.0,1306,112.0
368,10.0,1101,117.0
368,12.0,884,120.0
368,14.0,648,122.0
368,16.0,480,120.0
368,18.0,412,128.0
368,20.0,315,136.0
368,22.0,213,159.0
369,2.0,2697,78.0
369,4.0,2752,98.0
369,6.0,2351,111.0
369,8.0,2184,121.0
369,10.0,1640,128.0
369,12.0,1254,137.0
369,14.0,909,137.0
369,16.0,675,147.0
369,18.0,541,147.0
369,20.0,391,144.0
369,22.0,213,124.0
369,24.0,94,95.0
369,26.0,52,86.5
370,2.0,2975,71.0
370,4.0,3209,87.0
370,6.0,2686,101.0
370,8.0,2386,114.0
370,10.0,1753,123.0
370,12.0,1284,130.0
370,14.0,853,134.0
370,16.0,476,134.0
370,18.0,185,130.0
370,20.0,87,138.0
371,2.0,2961,63.0
371,4.0,3152,77.0
371,6.0,2672,89.0
371,8.0,2474,100.0
371,10.0,1848,109.5
371,12.0,1355,114.0
371,14.0,827,117.0
371,16.0,403,113.0
371,18.0,249,115.0
371,20.0,180,113.0
371,22.0,99,112.0
372,2.0,2945,75.0
372,4.0,3040,92.0
372,6.0,2654,103.0
372,8.0,2553,114.0
372,10.0,1971,124.0
372,12.0,1429,128.0
372,14.0,888,128.0
372,16.0,430,125.0
372,18.0,291,134.0
372,20.0,167,141.0
372,22.0,126,134.0
372,24.0,79,143.0
373,2.0,3110,78.0
373,4.0,2867,98.0
373,6.0,2390,111.0
373,8.0,2311,124.0
373,10.0,1676,132.0
373,12.0,1212,128.0
373,14.0,854,125.0
373,16.0,629,126.0
373,18.0,533,123.0
373,20.0,417,125.0
373,22.0,339,127.0
373,24.0,207,129.0
373,26.0,59,160.0
374,2.0,3325,68.0
374,4.0,2914,85.0
374,6.0,2328,97.0
374,8.0,2211,107.0
374,10.0,1683,116.0
374,12.0,1245,117.0
374,14.0,869,117.0
374,16.0,587,117.0
374,18.0,503,110.0
374,20.0,382,114.0
374,22.0,320,114.0
374,24.0,229,121.0
375,2.0,3067,70.0
375,4.0,2952,87.0
375,6.0,2474,99.0
375,8.0,2357,108.0
375,10.0,1784,117.0
375,12.0,1377,121.0
375,14.0,1052,121.0
375,16.0,657,118.0
375,18.0,454,115.0
375,20.0,344,110.0
375,22.0,178,124.0
376,2.0,3155,70.0
376,4.0,3173,86.0
376,6.0,2666,99.0
376,8.0,2542,110.0
376,10.0,1904,115.0
376,12.0,1364,122.0
376,14.0,1008,127.5
376,16.0,638,125.5
376,18.0,315,108.0
376,20.0,171,99.0
376,22.0,85,90.0
377,2.0,3502,65.5
377,4.0,3490,81.0
377,6.0,2845,93.0
377,8.0,2638,104.0
377,10.0,1884,111.0
377,12.0,1259,115.0
377,14.0,841,116.0
377,16.0,462,116.0
377,18.0,231,120.0
377,20.0,86,115.5
377,22.0,60,135.5
378,2.0,3423,75.0
378,4.0,3211,94.0
378,6.0,2565,108.0
378,8.0,2334,116.0
378,10.0,1824,125.0
378,12.0,1474,130.0
378,14.0,1115,127.0
378,16.0,694,123.0
378,18.0,383,136.0
378,20.0,186,137.5
378,22.0,76,132.5
379,2.0,2059,80.0
379,4.0,1999,98.0
379,6.0,1572,111.0
379,8.0,1431,122.0
379,10.0,1078,129.0
379,12.0,881,132.0
379,14.0,623,132.0
379,16.0,426,130.0
379,18.0,307,143.0
379,20.0,185,145.0
380,2.0,3178,81.0
380,4.0,2904,100.0
380,6.0,2308,113.0
380,8.0,2072,122.0
380,10.0,1678,128.0
380,12.0,1396,129.0
380,14.0,1108,134.0
380,16.0,807,133.0
380,18.0,612,131.0
380,20.0,466,130.5
380,22.0,292,136.0
380,24.0,158,157.0
381,2.0,3024,75.0
381,4.0,2910,95.0
381,6.0,2445,108.0
381,8.0,2254,115.0
381,10.0,1650,121.0
381,12.0,1271,122.0
381,14.0,1023,124.0
381,16.0,777,126.0
381,18.0,645,122.0
381,20.0,450,120.0
381,22.0,287,123.0
382,2.0,2071,71.0
382,4.0,1981,89.0
382,6.0,1508,105.0
382,8.0,1363,117.0
382,10.0,936,117.0
382,12.0,707,118.0
382,14.0,550,122.0
382,16.0,365,123.0
382,18.0,272,122.0
382,20.0,214,124.0
382,22.0,130,122.0
383,2.0,3454,75.0
383,4.0,3236,93.0
383,6.0,2516,111.0
383,8.0,2162,125.0
383,10.0,1489,136.0
383,12.0,1119,135.0
383,14.0,781,130.0
383,16.0,571,125.0
383,18.0,459,131.0
383,20.0,300,128.5
383,22.0,245,125.0
383,24.0,179,123.0
383,26.0,129,145.0
383,28.0,79,193.0
384,2.0,3474,68.0
384,4.0,3336,84.0
384,6.0,2659,99.0
384,8.0,2346,109.0
384,10.0,1699,117.0
384,12.0,1304,122.0
384,14.0,890,119.0
384,16.0,572,121.0
384,18.0,416,126.5
384,20.0,212,128.0
384,22.0,55,103.0
385,2.0,3457,67.0
385,4.0,3688,83.0
385,6.0,3017,97.0
385,8.0,2567,107.0
385,10.0,1608,119.0
385,12.0,1067,122.0
385,14.0,671,127.0
385,16.0,415,127.0
385,18.0,323,125.0
385,20.0,237,117.0
385,22.0,183,110.0
385,24.0,133,104.0
385,26.0,87,142.0
386,2.0,3630,69.0
386,4.0,3787,87.0
386,6.0,3176,101.0
386,8.0,2723,110.0
386,10.0,1897,119.0
386,12.0,1181,125.0
386,14.0,701,129.0
386,16.0,428,133.0
386,18.0,293,128.0
386,20.0,134,117.0
386,22.0,84,116.5
386,24.0,50,109.0
387,2.0,3559,74.0
387,4.0,3539,92.0
387,6.0,2849,105.0
387,8.0,2472,114.0
387,10.0,1777,120.0
387,12.0,1351,128.0
387,14.0,940,129.0
387,16.0,613,127.0
387,18.0,462,121.0
387,20.0,341,121.0
387,22.0,262,127.5
387,24.0,180,136.0
387,26.0,148,133.5
387,28.0,74,125.5
388,2.0,3549,77.0
388,4.0,3552,97.0
388,6.0,2836,111.0
388,8.0,2483,121.0
388,10.0,1752,126.0
388,12.0,1273,137.0
388,14.0,1016,134.0
388,16.0,694,131.0
388,18.0,519,119.0
388,20.0,318,121.0
388,22.0,232,126.0
388,24.0,174,148.0
388,26.0,100,168.0
389,2.0,3437,81.0
389,4.0,3511,102.0
389,6.0,2869,117.0
389,8.0,2579,126.0
389,10.0,1875,133.0
389,12.0,1386,137.0
389,14.0,1036,135.0
389,16.0,649,140.0
389,18.0,423,150.0
389,20.0,248,151.0
389,22.0,149,161.0
389,24.0,96,175.5
389,26.0,54,177.5
390,2.0,3779,77.0
390,4.0,3742,97.0
390,6.0,2959,111.0
390,8.0,2639,121.0
390,10.0,1778,129.0
390,12.0,1255,131.0
390,14.0,885,131.0
390,16.0,558,137.0
390,18.0,376,135.0
390,20.0,255,150.0
390,22.0,154,152.5
390,24.0,68,124.5
391,2.0,3692,73.0
391,4.0,3519,93.0
391,6.0,2726,108.0
391,8.0,2412,118.0
391,10.0,1846,120.0
391,12.0,1293,124.0
391,14.0,940,126.0
391,16.0,724,131.0
391,18.0,550,125.0
391,20.0,318,134.0
391,22.0,152,148.0
391,24.0,60,153.5
392,2.0,3540,78.0
392,4.0,3607,97.0
392,6.0,2918,112.0
392,8.0,2550,121.0
392,10.0,1884,125.0
392,12.0,1311,129.0
392,14.0,1066,132.0
392,16.0,766,136.0
392,18.0,524,138.0
392,20.0,226,155.0
393,2.0,3558,71.0
393,4.0,3726,89.0
393,6.0,2899,103.0
393,8.0,2614,109.0
393,10.0,2015,113.0
393,12.0,1397,114.0
393,14.0,1056,118.5
393,16.0,783,120.0
393,18.0,558,124.0
393,20.0,298,137.0
393,22.0,123,143.0
394,2.0,3440,73.0
394,4.0,3657,90.0
394,6.0,3128,103.0
394,8.0,2653,110.0
394,10.0,1816,116.5
394,12.0,1459,118.0
394,14.0,1146,123.0
394,16.0,815,128.0
394,18.0,562,133.0
394,20.0,340,122.0
394,22.0,219,116.0
394,24.0,128,105.0
394,26.0,58,113.0
395,2.0,3593,79.0
395,4.0,3976,96.0
395,6.0,3313,110.0
395,8.0,2757,118.0
395,10.0,1778,123.0
395,12.0,1272,128.0
395,14.0,971,132.0
395,16.0,712,133.5
395,18.0,539,140.0
395,20.0,339,148.0
395,22.0,188,148.0
395,24.0,92,156.5
396,2.0,3687,71.0
396,4.0,3995,87.0
396,6.0,3288,99.0
396,8.0,2798,106.0
396,10.0,1917,113.0
396,12.0,1389,114.0
396,14.0,969,116.0
396,16.0,614,122.0
396,18.0,384,125.0
396,20.0,175,133.0
396,22.0,68,142.5
397,2.0,3684,59.0
397,4.0,3867,72.0
397,6.0,3259,82.0
397,8.0,2920,90.0
397,10.0,1985,96.0
397,12.0,1458,99.0
397,14.0,1006,98.0
397,16.0,498,93.0
397,18.0,211,99.0
398,2.0,3735,58.0
398,4.0,3758,73.0
398,6.0,3131,83.0
398,8.0,2795,89.0
398,10.0,1992,96.0
398,12.0,1342,100.0
398,14.0,833,99.0
398,16.0,497,93.0
398,18.0,329,96.0
398,20.0,132,85.0
399,2.0,3817,60.0
399,4.0,3858,77.0
399,6.0,3115,88.0
399,8.0,2737,93.0
399,10.0,1995,97.0
399,12.0,1256,104.0
399,14.0,887,107.0
399,16.0,552,104.5
399,18.0,262,103.0
399,20.0,109,99.0
399,22.0,69,93.0
400,2.0,3836,68.0
400,4.0,3971,85.0
400,6.0,3369,95.0
400,8.0,2906,101.0
400,10.0,1965,110.0
400,12.0,1339,115.0
400,14.0,884,119.5
400,16.0,435,131.0
400,18.0,132,126.5
401,2.0,3884,66.0
401,4.0,3854,83.0
401,6.0,3001,94.0
401,8.0,2727,100.0
401,10.0,1844,103.0
401,12.0,1311,107.0
401,14.0,967,111.0
401,16.0,582,117.5
401,18.0,347,115.0
401,20.0,232,108.5
401,22.0,205,114.0
401,24.0,160,105.0
401,26.0,102,115.0
401,28.0,62,119.5
402,2.0,3917,61.0
402,4.0,3821,75.0
402,6.0,2877,86.0
402,8.0,2570,93.0
402,10.0,1928,97.0
402,12.0,1491,101.0
402,14.0,1065,106.0
402,16.0,643,109.0
402,18.0,444,107.0
402,20.0,238,105.0
402,22.0,156,102.5
402,24.0,98,102.5
402,26.0,49,98.0
403,2.0,3768,64.0
403,4.0,3820,80.0
403,6.0,2957,92.0
403,8.0,2502,102.0
403,10.0,1851,106.0
403,12.0,1384,106.0
403,14.0,975,108.0
403,16.0,608,108.0
403,18.0,421,115.0
403,20.0,290,113.0
403,22.0,228,110.0
403,24.0,129,116.0
403,26.0,44,94.5
404,2.0,3873,67.0
404,4.0,3801,83.0
404,6.0,2921,96.0
404,8.0,2531,104.0
404,10.0,1799,107.0
404,12.0,1298,113.0
404,14.0,908,117.0
404,16.0,644,120.0
404,18.0,565,123.0
404,20.0,414,118.0
404,22.0,290,116.5
404,24.0,149,117.0
404,26.0,84,108.5
405,2.0,3984,65.0
405,4.0,3926,81.0
405,6.0,3021,94.0
405,8.0,2617,100.0
405,10.0,1842,106.0
405,12.0,1232,110.0
405,14.0,856,116.0
405,16.0,598,118.0
405,18.0,496,110.0
405,20.0,368,116.0
405,22.0,228,110.5
405,24.0,151,106.0
405,26.0,116,112.0
405,28.0,82,112.0
406,2.0,3955,61.0
406,4.0,4007,77.0
406,6.0,3139,88.0
406,8.0,2728,94.0
406,10.0,1905,101.0
406,12.0,1307,104.0
406,14.0,999,108.0
406,16.0,712,110.0
406,18.0,595,108.0
406,20.0,374,104.5
406,22.0,195,106.0
407,2.0,3889,66.0
407,4.0,3949,83.0
407,6.0,3157,96.0
407,8.0,2896,104.0
407,10.0,2039,107.0
407,12.0,1567,113.0
407,14.0,1058,122.0
407,16.0,674,128.0
407,18.0,539,125.0
407,20.0,337,115.0
407,22.0,186,112.5
408,2.0,3822,70.0
408,4.0,3970,88.0
408,6.0,3281,101.0
408,8.0,2925,111.0
408,10.0,2072,116.0
408,12.0,1361,121.0
408,14.0,958,128.0
408,16.0,676,130.0
408,18.0,559,130.0
408,20.0,368,124.0
408,22.0,184,128.0
408,24.0,75,139.0
409,2.0,3713,68.0
409,4.0,3845,85.0
409,6.0,3203,98.0
409,8.0,2946,104.0
409,10.0,2120,111.0
409,12.0,1444,116.0
409,14.0,1068,121.0
409,16.0,811,126.0
409,18.0,691,128.0
409,20.0,455,127.0
409,22.0,281,134.0
410,2.0,3540,74.0
410,4.0,3516,92.0
410,6.0,2994,105.0
410,8.0,3014,111.0
410,10.0,2308,113.0
410,12.0,1752,119.0
410,14.0,1251,128.0
410,16.0,865,136.0
410,18.0,659,138.0
410,20.0,432,138.0
410,22.0,253,143.0
410,24.0,112,154.0
410,26.0,78,145.0
411,2.0,3715,78.0
411,4.0,3768,97.0
411,6.0,3113,112.0
411,8.0,3072,119.0
411,10.0,2283,125.0
411,12.0,1655,130.0
411,14.0,1233,142.0
411,16.0,920,144.0
411,18.0,640,139.0
411,20.0,364,137.0
411,22.0,202,140.5
411,24.0,79,144.0
411,26.0,36,129.0
412,2.0,3871,74.0
412,4.0,3925,93.0
412,6.0,3331,107.0
412,8.0,3118,116.0
412,10.0,2218,122.0
412,12.0,1479,125.0
412,14.0,1125,132.0
412,16.0,816,129.0
412,18.0,594,129.0
412,20.0,329,134.0
412,22.0,234,129.0
412,24.0,132,121.5
412,26.0,85,124.0
413,2.0,4168,73.0
413,4.0,4202,91.0
413,6.0,3381,105.0
413,8.0,3060,116.0
413,10.0,2127,122.0
413,12.0,1319,126.0
413,14.0,881,133.0
413,16.0,653,129.0
413,18.0,464,126.0
413,20.0,333,121.0
413,22.0,287,120.0
413,24.0,172,108.0
413,26.0,99,110.0
414,2.0,4378,75.0
414,4.0,4481,94.0
414,6.0,3658,108.0
414,8.0,3216,119.0
414,10.0,2357,127.0
414,12.0,1660,133.0
414,14.0,1082,134.0
414,16.0,570,129.0
414,18.0,235,132.0
415,2.0,4470,62.0
415,4.0,4676,76.0
415,6.0,3756,87.0
415,8.0,3328,98.0
415,10.0,2424,105.0
415,12.0,1497,113.0
415,14.0,811,113.0
415,16.0,433,106.0
416,2.0,4468,63.0
416,4.0,4666,77.0
416,6.0,3935,89.0
416,8.0,3641,98.0
416,10.0,2330,106.0
416,12.0,1474,115.0
416,14.0,793,113.0
416,16.0,365,112.0
417,2.0,4380,67.0
417,4.0,4497,83.0
417,6.0,3739,95.0
417,8.0,3692,104.0
417,10.0,2467,111.0
417,12.0,1650,117.0
417,14.0,816,120.0
417,16.0,328,118.5
417,18.0,115,99.0
418,2.0,4297,65.0
418,4.0,4532,80.0
418,6.0,3611,91.0
418,8.0,3207,99.0
418,10.0,2318,103.0
418,12.0,1610,108.0
418,14.0,1108,108.0
418,16.0,629,106.0
418,18.0,407,104.0
418,20.0,217,100.0
419,2.0,4512,69.0
419,4.0,4522,86.0
419,6.0,3537,99.0
419,8.0,3176,108.0
419,10.0,2406,113.0
419,12.0,1768,116.0
419,14.0,1027,117.0
419,16.0,516,112.0
419,18.0,204,105.0
419,20.0,74,105.0
420,2.0,4195,73.0
420,4.0,4278,92.0
420,6.0,3594,104.0
420,8.0,3259,112.0
420,10.0,2481,116.0
420,12.0,1620,120.0
420,14.0,1037,120.0
420,16.0,595,117.0
420,18.0,259,113.0
420,20.0,132,110.0
421,2.0,4217,79.0
421,4.0,4223,99.0
421,6.0,3292,113.0
421,8.0,2857,121.0
421,10.0,2049,128.0
421,12.0,1534,133.0
421,14.0,1064,131.0
421,16.0,705,123.0
421,18.0,497,119.0
421,20.0,411,117.0
421,22.0,296,118.5
421,24.0,195,124.0
421,26.0,122,125.0
422,2.0,4394,80.0
422,4.0,4476,99.0
422,6.0,3473,114.0
422,8.0,3159,125.0
422,10.0,2216,132.0
422,12.0,1563,135.0
422,14.0,974,132.0
422,16.0,571,130.0
422,18.0,292,133.5
422,20.0,223,129.0
422,22.0,123,117.0
422,24.0,63,116.0
423,2.0,4411,73.0
423,4.0,4507,91.0
423,6.0,3673,102.0
423,8.0,3178,116.0
423,10.0,2255,120.0
423,12.0,1425,125.0
423,14.0,820,120.0
423,16.0,414,124.0
423,18.0,216,123.5
423,20.0,120,116.5
424,2.0,4782,79.0
424,4.0,4953,99.0
424,6.0,3854,116.0
424,8.0,3252,126.0
424,10.0,2035,131.0
424,12.0,1058,140.5
424,14.0,571,146.0
424,16.0,259,154.0
425,2.0,5045,83.0
425,4.0,4900,104.0
425,6.0,3566,121.0
425,8.0,2895,131.0
425,10.0,1878,138.0
425,12.0,1155,145.0
425,14.0,773,142.0
425,16.0,356,153.0
425,18.0,181,142.0
425,20.0,107,139.0
425,22.0,74,158.5
426,2.0,4755,83.0
426,4.0,4548,103.0
426,6.0,3460,116.0
426,8.0,2872,127.0
426,10.0,1991,135.0
426,12.0,1336,135.0
426,14.0,844,129.0
426,16.0,431,147.0
426,18.0,209,150.0
426,20.0,117,143.0
426,22.0,79,154.0
427,2.0,5222,77.0
427,4.0,4982,96.0
427,6.0,3574,111.0
427,8.0,2719,121.0
427,10.0,1660,131.0
427,12.0,917,142.0
427,14.0,608,143.5
427,16.0,406,139.5
427,18.0,248,137.0
428,2.0,5208,80.0
428,4.0,4902,101.0
428,6.0,3663,116.0
428,8.0,2669,127.0
428,10.0,1565,138.0
428,12.0,848,147.0
428,14.0,564,155.0
428,16.0,362,153.0
428,18.0,221,152.0
429,2.0,5345,79.0
429,4.0,5017,99.0
429,6.0,3653,113.0
429,8.0,2584,126.0
429,10.0,1580,141.0
429,12.0,943,149.0
429,14.0,622,151.0
429,16.0,392,152.0
429,18.0,210,150.0
430,2.0,5396,72.0
430,4.0,5101,91.0
430,6.0,3537,103.0
430,8.0,2659,117.0
430,10.0,1504,128.0
430,12.0,951,127.0
430,14.0,607,123.0
430,16.0,375,125.0
430,18.0,196,142.0
430,20.0,67,162.0
431,2.0,5160,68.0
431,4.0,5113,86.0
431,6.0,3683,100.0
431,8.0,2718,113.0
431,10.0,1555,119.0
431,12.0,902,117.0
431,14.0,522,111.0
431,16.0,284,116.0
431,18.0,140,141.0
432,2.0,5514,71.0
432,4.0,5388,90.0
432,6.0,3590,105.0
432,8.0,2700,119.0
432,10.0,1619,124.0
432,12.0,905,125.0
432,14.0,484,120.0
432,16.0,171,111.0
433,2.0,5210,62.0
433,4.0,5178,77.0
433,6.0,3802,90.0
433,8.0,3009,99.0
433,10.0,1824,105.0
433,12.0,1043,110.0
433,14.0,518,110.0
433,16.0,191,95.0
433,18.0,58,95.5
434,2.0,5175,56.0
434,4.0,4820,70.0
434,6.0,3710,81.0
434,8.0,3015,87.0
434,10.0,1851,92.0
434,12.0,1069,97.0
434,14.0,649,98.0
434,16.0,331,97.0
434,18.0,205,97.0
434,20.0,99,92.0
435,2.0,3590,57.0
435,4.0,3426,72.0
435,6.0,2598,84.0
435,8.0,1982,91.0
435,10.0,1237,93.0
435,12.0,740,97.5
435,14.0,409,101.0
435,16.0,198,107.0
435,18.0,163,103.0
435,20.0,84,99.5
435,22.0,38,100.0
436,2.0,3559,64.0
436,4.0,3549,80.0
436,6.0,2660,92.0
436,8.0,2121,100.0
436,10.0,1167,108.0
436,12.0,620,109.0
436,14.0,390,111.0
436,16.0,268,122.0
436,18.0,190,116.0
436,20.0,86,107.0
436,22.0,44,112.5
437,2.0,5398,67.0
437,4.0,5084,84.0
437,6.0,3694,97.0
437,8.0,2982,105.0
437,10.0,1811,111.0
437,12.0,995,119.0
437,14.0,538,127.0
437,16.0,355,125.0
437,18.0,245,115.0
437,20.0,98,101.5
438,2.0,5495,66.0
438,4.0,5244,83.0
438,6.0,3650,96.0
438,8.0,2703,108.0
438,10.0,1818,113.0
438,12.0,1111,120.0
438,14.0,559,123.0
438,16.0,228,117.0
438,18.0,54,107.5
439,2.0,5505,72.0
439,4.0,5304,90.0
439,6.0,3833,106.0
439,8.0,2895,117.0
439,10.0,1827,127.0
439,12.0,982,135.0
439,14.0,427,137.0
439,16.0,103,126.0
440,2.0,5407,63.0
440,4.0,5204,80.0
440,6.0,3965,94.0
440,8.0,3068,105.0
440,10.0,1706,113.0
440,12.0,778,123.5
440,14.0,275,134.0
440,16.0,96,118.5
440,18.0,46,114.0
441,2.0,5164,61.0
441,4.0,4996,77.0
441,6.0,3957,89.0
441,8.0,3148,99.0
441,10.0,1856,110.0
441,12.0,1035,114.0
441,14.0,376,114.0
441,16.0,91,119.0
442,2.0,5269,62.0
442,4.0,5028,80.0
442,6.0,3944,92.0
442,8.0,3248,102.5
442,10.0,1835,113.0
442,12.0,989,117.0
442,14.0,350,114.5
442,16.0,101,113.0
443,2.0,4972,64.0
443,4.0,5009,80.0
443,6.0,3969,93.0
443,8.0,3262,104.0
443,10.0,1951,111.0
443,12.0,1182,113.0
443,14.0,521,116.0
443,16.0,203,110.0
444,2.0,5023,66.0
444,4.0,4909,83.0
444,6.0,4028,96.0
444,8.0,3325,106.0
444,10.0,2054,109.0
444,12.0,1182,110.0
444,14.0,589,106.0
444,16.0,320,104.0
444,18.0,104,114.5
445,2.0,5031,74.0
445,4.0,5090,92.0
445,6.0,4115,106.0
445,8.0,3626,118.0
445,10.0,2395,123.0
445,12.0,1180,124.0
445,14.0,402,114.5
446,2.0,4979,79.0
446,4.0,5103,99.0
446,6.0,4155,114.0
446,8.0,3341,127.0
446,10.0,2173,135.0
446,12.0,1334,136.0
446,14.0,654,124.0
446,16.0,205,109.0
447,2.0,4970,74.0
447,4.0,5097,92.0
447,6.0,4110,105.0
447,8.0,3385,116.0
447,10.0,2123,123.0
447,12.0,1252,129.0
447,14.0,683,131.0
447,16.0,231,126.0
448,2.0,5217,72.0
448,4.0,5262,90.0
448,6.0,3977,103.0
448,8.0,3272,114.0
448,10.0,2148,122.0
448,12.0,1347,128.0
448,14.0,756,124.0
448,16.0,312,115.0
449,2.0,5180,76.0
449,4.0,5495,95.0
449,6.0,4319,108.0
449,8.0,3449,118.0
449,10.0,2055,126.0
449,12.0,1137,126.0
449,14.0,635,132.0
449,16.0,328,129.0
450,2.0,5211,76.0
450,4.0,5599,96.0
450,6.0,4292,111.0
450,8.0,3643,121.0
450,10.0,2128,122.0
450,12.0,1053,124.0
450,14.0,514,122.0
450,16.0,189,125.0
451,2.0,5033,80.0
451,4.0,5411,101.0
451,6.0,4395,117.0
451,8.0,3720,130.0
451,10.0,2037,137.0
451,12.0,1002,137.0
451,14.0,274,137.0
452,2.0,5354,67.0
452,4.0,5431,85.0
452,6.0,4219,99.0
452,8.0,3446,112.0
452,10.0,1986,117.0
452,12.0,938,116.0
452,14.0,359,114.0
452,16.0,98,113.5
453,2.0,5468,59.0
453,4.0,5322,74.0
453,6.0,4097,86.0
453,8.0,3391,95.0
453,10.0,2004,101.0
453,12.0,1124,102.0
453,14.0,502,98.0
453,16.0,134,106.0
454,2.0,5428,58.0
454,4.0,5370,73.0
454,6.0,3965,84.0
454,8.0,3406,91.0
454,10.0,2239,95.0
454,12.0,1338,98.0
454,14.0,621,97.0
454,16.0,167,102.0
455,2.0,5157,63.0
455,4.0,5185,78.0
455,6.0,4173,89.0
455,8.0,3632,97.0
455,10.0,2625,99.0
455,12.0,1462,102.0
455,14.0,623,105.0
455,16.0,220,112.0
456,2.0,5366,71.0
456,4.0,5500,89.0
456,6.0,4314,100.0
456,8.0,3589,113.0
456,10.0,2287,120.0
456,12.0,1220,124.0
456,14.0,534,122.0
456,16.0,174,128.0
457,2.0,5739,72.0
457,4.0,5700,89.0
457,6.0,4423,103.0
457,8.0,3610,112.0
457,10.0,2131,123.0
457,12.0,1168,125.0
457,14.0,450,115.0
457,16.0,200,111.5
457,18.0,112,114.0
458,2.0,5598,63.0
458,4.0,5740,80.0
458,6.0,4573,90.0
458,8.0,3712,100.0
458,10.0,2075,109.0
458,12.0,997,113.0
458,14.0,344,113.0
458,16.0,153,109.0
458,18.0,60,116.5
459,2.0,5249,60.0
459,4.0,5743,74.0
459,6.0,4669,86.0
459,8.0,3773,94.0
459,10.0,2154,101.0
459,12.0,1108,105.0
459,14.0,460,109.0
459,16.0,175,118.0
460,2.0,5204,63.0
460,4.0,5404,78.0
460,6.0,4456,88.0
460,8.0,3942,96.0
460,10.0,2432,104.0
460,12.0,1290,111.5
460,14.0,596,113.5
460,16.0,226,123.5
460,18.0,90,133.0
461,2.0,5236,69.0
461,4.0,5509,87.0
461,6.0,4454,97.0
461,8.0,3692,108.0
461,10.0,2320,113.0
461,12.0,1306,117.5
461,14.0,679,122.0
461,16.0,315,119.0
461,18.0,176,130.0
462,2.0,5103,76.0
462,4.0,5313,96.0
462,6.0,4398,108.0
462,8.0,3883,117.0
462,10.0,2494,124.0
462,12.0,1377,131.0
462,14.0,661,125.0
462,16.0,367,132.0
462,18.0,235,148.0
462,20.0,99,172.0
463,2.0,5235,80.0
463,4.0,5433,99.0
463,6.0,4562,112.0
463,8.0,3777,124.0
463,10.0,2358,134.0
463,12.0,1366,138.0
463,14.0,753,136.0
463,16.0,348,131.0
463,18.0,203,142.0
463,20.0,104,173.5
464,2.0,5186,72.0
464,4.0,5325,90.0
464,6.0,4239,102.0
464,8.0,3706,114.0
464,10.0,2392,124.0
464,12.0,1405,129.0
464,14.0,842,129.0
464,16.0,383,120.0
464,18.0,209,119.0
464,20.0,99,127.0
465,2.0,4968,72.0
465,4.0,5281,89.0
465,6.0,4298,99.0
465,8.0,3817,111.0
465,10.0,2483,125.0
465,12.0,1540,129.0
465,14.0,878,131.0
465,16.0,442,137.0
465,18.0,197,131.0
466,2.0,4675,75.0
466,4.0,4834,93.0
466,6.0,4085,105.0
466,8.0,3907,113.0
466,10.0,2749,120.0
466,12.0,1792,130.0
466,14.0,1111,133.0
466,16.0,697,133.0
466,18.0,462,135.0
466,20.0,197,119.0
466,22.0,45,86.0
467,2.0,5016,78.0
467,4.0,5066,97.0
467,6.0,4078,112.0
467,8.0,3681,121.0
467,10.0,2549,131.0
467,12.0,1611,133.0
467,14.0,1034,132.0
467,16.0,703,134.0
467,18.0,518,142.0
467,20.0,347,139.0
467,22.0,186,122.0
468,2.0,5359,67.0
468,4.0,5521,83.0
468,6.0,4202,97.0
468,8.0,3755,107.0
468,10.0,2421,113.0
468,12.0,1486,114.0
468,14.0,969,113.0
468,16.0,662,119.0
468,18.0,392,127.5
468,20.0,156,114.5
468,22.0,72,113.5
469,2.0,5681,67.0
469,4.0,5668,85.0
469,6.0,4428,100.0
469,8.0,3619,111.0
469,10.0,2358,118.0
469,12.0,1453,118.0
469,14.0,803,120.0
469,16.0,512,121.0
469,18.0,231,115.0
469,20.0,80,131.5
469,22.0,36,106.5
470,2.0,5289,71.0
470,4.0,5599,90.0
